path,t,SPX,SJIM,BIG_MAC
1,1/16/2036,6255.124767,101.7566712,9.518645705
1,2/16/2036,6466.247429,105.4197212,9.60837427
1,3/16/2036,6641.06871,106.5700837,9.652405311
1,4/16/2036,6953.253203,110.8235539,9.656856006
1,5/16/2036,6816.239436,115.67389,9.665455905
1,6/16/2036,6805.680758,116.3241998,9.733716152
1,7/16/2036,6670.940707,117.0010583,9.680972928
1,8/16/2036,6937.062805,112.7059111,9.699085906
1,9/16/2036,7236.301326,118.0065682,9.758523263
1,10/16/2036,7424.785819,120.1589599,9.811846512
1,11/16/2036,7574.003792,124.3585501,9.847153118
1,12/16/2036,7502.571648,126.9705546,9.937853469
1,1/16/2037,7567.471296,127.1682562,9.973546564
1,2/16/2037,7510.80087,131.6472204,9.954149419
1,3/16/2037,7843.833393,131.9067204,10.04638739
1,4/16/2037,7948.192194,136.6753181,10.05040966
1,5/16/2037,8170.215379,136.9575809,10.06020746
1,6/16/2037,7860.953279,137.9376952,10.11847754
1,7/16/2037,7983.007784,137.8461739,10.12528678
1,8/16/2037,7789.887161,132.3465105,10.1954444
1,9/16/2037,7792.966019,130.9879429,10.25602886
1,10/16/2037,8038.154748,131.3969829,10.31985999
1,11/16/2037,8286.347419,136.0624209,10.42235531
1,12/16/2037,8697.506649,137.1954502,10.38409949
1,1/16/2038,8404.782047,135.2812299,10.39145445
1,2/16/2038,8813.799985,136.9312697,10.40571569
1,3/16/2038,8759.573744,142.793049,10.48449558
1,4/16/2038,8832.2172,146.4289013,10.52086688
1,5/16/2038,9200.95878,140.4714554,10.52647416
1,6/16/2038,9012.678224,145.1495448,10.61432834
1,7/16/2038,9360.512945,141.0344667,10.51168289
1,8/16/2038,9396.333437,147.3067911,10.45691282
1,9/16/2038,9716.062392,148.2747301,10.53433275
1,10/16/2038,9966.650153,146.2146743,10.59833922
1,11/16/2038,10155.22005,141.9731743,10.65355994
1,12/16/2038,10586.83007,137.3651097,10.65995047
1,1/16/2039,10581.36605,136.9028504,10.76198441
1,2/16/2039,11037.43142,141.1889143,10.8668906
1,3/16/2039,11411.65684,142.498966,10.96011524
1,4/16/2039,11203.62893,143.7684782,10.99566694
1,5/16/2039,11157.57233,144.3700172,11.03345592
1,6/16/2039,10627.40886,149.2226467,11.11743834
1,7/16/2039,10185.48644,154.7726693,11.16359451
1,8/16/2039,10114.20016,153.7299113,11.21939604
1,9/16/2039,10220.15525,154.3452778,11.23776578
1,10/16/2039,10718.3197,159.0346711,11.29684701
1,11/16/2039,10560.94023,162.5992485,11.34130139
1,12/16/2039,10833.64554,168.3632843,11.42083843
1,1/16/2040,11137.32896,170.4693125,11.43904786
1,2/16/2040,10809.19875,166.3820497,11.4475695
1,3/16/2040,11292.71309,165.6256832,11.50047121
1,4/16/2040,11754.27342,161.1900976,11.52001208
1,5/16/2040,11198.67061,167.7639665,11.54649828
1,6/16/2040,11638.81344,171.7902947,11.55570328
1,7/16/2040,12028.27349,165.7449407,11.60355772
1,8/16/2040,11888.898,162.1508966,11.66477661
1,9/16/2040,11748.07463,169.762632,11.63106306
1,10/16/2040,11260.40457,177.9600515,11.73445907
1,11/16/2040,11528.23067,179.5031931,11.6640372
1,12/16/2040,11423.84664,175.5954377,11.76204535
1,1/16/2041,11063.39919,180.565478,11.85269635
1,2/16/2041,11362.21274,183.2197451,11.89930095
1,3/16/2041,11605.52839,191.4356533,11.98488383
1,4/16/2041,11180.10109,197.4723025,12.03986871
1,5/16/2041,10848.72789,205.0922161,12.10217985
1,6/16/2041,11118.23138,215.3049732,12.12153796
1,7/16/2041,10651.83064,217.6725317,12.13911939
1,8/16/2041,10497.75727,227.328231,12.16978234
1,9/16/2041,10270.69038,219.3489822,12.27351376
1,10/16/2041,10595.48127,219.738077,12.34153132
1,11/16/2041,10126.59876,224.2385985,12.37605205
1,12/16/2041,10026.162,221.2487596,12.45492863
1,1/16/2042,10040.69061,226.4076003,12.53708566
1,2/16/2042,10384.64884,236.3963085,12.56196677
1,3/16/2042,10154.80536,235.1904593,12.58182518
1,4/16/2042,9722.385708,234.2867701,12.6693283
1,5/16/2042,9516.199811,228.8867757,12.76750585
1,6/16/2042,9736.806006,231.6091703,12.78179265
1,7/16/2042,9861.03281,239.292458,12.83321762
1,8/16/2042,9491.718855,242.9188513,12.84566129
1,9/16/2042,9493.239153,231.8986224,12.8937906
1,10/16/2042,9555.681783,228.1869297,12.92300762
1,11/16/2042,9463.54366,227.5578513,13.00674778
1,12/16/2042,9568.903179,224.3984186,13.09153715
1,1/16/2043,9606.323584,216.4937559,13.15722446
1,2/16/2043,10040.3769,226.6135313,13.16230853
1,3/16/2043,10528.96123,226.8940124,13.27365032
1,4/16/2043,11034.10755,232.550306,13.30912372
1,5/16/2043,11001.82837,226.3685559,13.21189864
1,6/16/2043,10939.45609,220.6265273,13.24807062
1,7/16/2043,10604.00378,225.2941851,13.37652312
1,8/16/2043,10964.85797,233.4709541,13.39920933
1,9/16/2043,10569.84938,226.7075998,13.4222973
1,10/16/2043,10913.58382,236.1791003,13.43308378
1,11/16/2043,11068.46918,246.5750594,13.49793032
1,12/16/2043,11419.00025,239.8037215,13.57452258
1,1/16/2044,11643.15991,228.9121312,13.60797803
1,2/16/2044,11389.8473,226.6296184,13.66437526
1,3/16/2044,11183.59785,227.1872819,13.66666668
1,4/16/2044,11076.76836,232.7892241,13.75432186
1,5/16/2044,11245.02607,237.6732148,13.79782454
1,6/16/2044,11161.44386,245.0714011,13.78009267
1,7/16/2044,11424.31806,250.3388451,13.90701765
1,8/16/2044,11377.91115,251.1252237,13.91561544
1,9/16/2044,11551.24218,239.6778452,14.0529748
1,10/16/2044,11746.32147,228.5665059,14.01559453
1,11/16/2044,11851.88918,236.3675495,14.12461033
1,12/16/2044,11828.20868,232.7972617,14.25397968
1,1/16/2045,11867.55201,226.1014273,14.29095559
1,2/16/2045,12257.9483,216.4777616,14.29844118
1,3/16/2045,12623.80007,210.0882626,14.40683072
1,4/16/2045,13194.1259,211.6635662,14.27277976
1,5/16/2045,13000.47214,212.1792268,14.32187285
1,6/16/2045,12874.84864,216.9710286,14.44685698
1,7/16/2045,13410.82905,216.0534942,14.50277111
1,8/16/2045,13471.78715,216.3164144,14.53610267
1,9/16/2045,13773.19676,217.2673597,14.63808097
1,10/16/2045,13623.76697,223.3441036,14.53153145
1,11/16/2045,13669.68987,220.0969238,14.62930004
1,12/16/2045,13899.17558,215.8692144,14.66640045
1,1/16/2046,13999.09,208.5727261,14.74706333
1,2/16/2046,14697.64162,212.1716445,14.78363528
1,3/16/2046,15092.95886,219.6905285,14.90909186
1,4/16/2046,14899.01681,227.0979378,14.87455761
1,5/16/2046,14696.14304,229.087563,14.91204196
1,6/16/2046,14891.56182,238.926197,14.99941813
1,7/16/2046,15531.56292,246.4933743,15.04325818
1,8/16/2046,15029.55854,236.0238891,15.04049187
1,9/16/2046,15526.53279,229.2032788,15.05563768
1,10/16/2046,15077.10711,239.8610056,15.11572791
1,11/16/2046,15464.42112,235.9051062,15.14468585
1,12/16/2046,16088.94682,247.0207313,15.16193224
1,1/16/2047,15364.91427,258.4380332,15.20231636
1,2/16/2047,15463.11253,267.6515203,15.20737445
1,3/16/2047,15066.53143,266.9124848,15.29481144
1,4/16/2047,15469.67116,266.7817158,15.38522203
1,5/16/2047,15618.43075,276.7382926,15.51066772
1,6/16/2047,15773.57386,278.9291952,15.53625494
1,7/16/2047,15741.688,285.6635323,15.59246804
1,8/16/2047,16515.11204,278.6850465,15.62361266
1,9/16/2047,16898.52454,282.5420589,15.68686716
1,10/16/2047,17123.30561,283.4366875,15.82858347
1,11/16/2047,17339.61553,283.244835,15.8323865
1,12/16/2047,17843.41715,289.0911407,15.85653731
1,1/16/2048,18289.03175,283.0541101,16.00843369
1,2/16/2048,19092.60073,284.6888162,16.05239055
1,3/16/2048,18928.35547,296.9235938,16.16156677
1,4/16/2048,19154.97878,300.7547964,16.21763322
1,5/16/2048,19894.83924,286.9165594,16.3400508
1,6/16/2048,20200.67179,288.1597586,16.35141674
1,7/16/2048,20249.69932,280.6946754,16.48749236
1,8/16/2048,21237.05457,276.6285084,16.5607421
1,9/16/2048,20973.29657,274.9385737,16.68945393
1,10/16/2048,21506.72199,271.7886931,16.82435813
1,11/16/2048,20560.22499,261.720089,16.92853369
1,12/16/2048,19710.58972,251.9126237,17.01938858
1,1/16/2049,19932.98588,247.7440059,16.98633766
1,2/16/2049,19187.62537,245.9217355,16.87217389
1,3/16/2049,19580.33276,246.0830682,16.97398883
1,4/16/2049,19734.94543,251.2307799,17.04232233
1,5/16/2049,19068.0973,257.1391122,17.0495602
1,6/16/2049,18672.44502,264.5499678,17.19286343
1,7/16/2049,18550.78327,263.9758468,17.31054184
1,8/16/2049,19459.48268,271.2563619,17.24840808
1,9/16/2049,18715.16924,276.381673,17.3998168
1,10/16/2049,19429.14088,287.8371097,17.52063226
1,11/16/2049,20272.32116,291.8086983,17.56950586
1,12/16/2049,20057.90557,294.7707276,17.59951245
1,1/16/2050,20685.5799,296.7717744,17.62849759
1,2/16/2050,20873.92352,290.0847196,17.71765894
1,3/16/2050,20234.59602,279.0278738,17.89304575
1,4/16/2050,20026.69774,284.0340444,17.92081646
1,5/16/2050,19656.44015,278.4830564,18.0652631
1,6/16/2050,20578.98707,290.1169358,18.24082391
1,7/16/2050,21569.66557,301.7985821,18.388618
1,8/16/2050,22081.21538,295.4553957,18.40615238
1,9/16/2050,22256.25065,288.8078265,18.46359898
1,10/16/2050,22159.1834,288.8156379,18.58399606
1,11/16/2050,21218.32265,284.7711467,18.68564307
1,12/16/2050,21962.40831,281.7606198,18.67609193
1,1/16/2051,22050.44307,283.4311231,18.80801254
1,2/16/2051,22028.20019,277.2662731,18.67873251
1,3/16/2051,21425.72342,285.7431954,18.6820687
1,4/16/2051,21453.20371,277.6829916,18.82007183
1,5/16/2051,21371.01302,290.3766091,18.87835481
1,6/16/2051,22344.2065,304.0717217,18.90093974
1,7/16/2051,22840.88963,310.8181905,19.00688906
1,8/16/2051,22851.27513,314.4958121,18.97158083
1,9/16/2051,22961.33715,324.4301563,19.06912432
1,10/16/2051,22039.4678,312.5244521,19.15528216
1,11/16/2051,20959.07883,327.5868466,19.16913832
1,12/16/2051,21350.30454,314.4642338,19.35668851
1,1/16/2052,21752.08604,322.1094752,19.47796775
1,2/16/2052,22374.98013,323.5615446,19.40906614
1,3/16/2052,22321.16388,318.897151,19.49400413
1,4/16/2052,22747.27367,305.6988415,19.64576497
1,5/16/2052,23336.12711,320.9835234,19.8160943
1,6/16/2052,24378.37755,336.8628137,19.96457917
1,7/16/2052,24690.38567,346.4032324,20.00482094
1,8/16/2052,25526.08909,359.8998229,20.04981939
1,9/16/2052,24732.98964,369.3784066,20.15963285
1,10/16/2052,25467.37831,376.7331973,20.16360554
1,11/16/2052,26381.62635,364.2406082,20.1702337
1,12/16/2052,26972.92014,352.5837763,20.26126943
1,1/16/2053,27860.07491,344.9039864,20.40091841
1,2/16/2053,26739.53271,342.8296894,20.60061127
1,3/16/2053,26946.90155,354.6797765,20.69802162
2,3/16/2023,3960.28,25.58,5.15
2,4/16/2023,3816.342849,26.71561931,5.182402891
2,5/16/2023,3828.435815,26.64423475,5.186306061
2,6/16/2023,4019.227794,27.06823839,5.191925784
2,7/16/2023,4087.632526,26.7807006,5.196621698
2,8/16/2023,4095.886453,27.06013322,5.216263279
2,9/16/2023,4248.29078,26.76302498,5.228682364
2,10/16/2023,4457.713933,28.05935545,5.248609888
2,11/16/2023,4531.116707,28.29793174,5.277794939
2,12/16/2023,4389.077927,28.81390324,5.305620091
2,1/16/2024,4442.326064,28.47998824,5.315645233
2,2/16/2024,4251.221385,29.06277193,5.343243891
2,3/16/2024,4373.396546,29.09184354,5.377714255
2,4/16/2024,4503.949186,29.59661371,5.378180098
2,5/16/2024,4553.678316,28.79843491,5.385252392
2,6/16/2024,4579.039034,27.64428499,5.438294062
2,7/16/2024,4608.963119,27.04415607,5.440511089
2,8/16/2024,4787.427783,26.54584503,5.442945717
2,9/16/2024,4962.890091,25.98383098,5.490965058
2,10/16/2024,5075.805319,24.7390964,5.543054779
2,11/16/2024,5256.638274,24.55942229,5.581144718
2,12/16/2024,5066.963425,25.60202034,5.537419805
2,1/16/2025,5168.835737,26.10375776,5.563122338
2,2/16/2025,5376.280577,25.28334539,5.615914105
2,3/16/2025,5251.491124,24.66606072,5.649141299
2,4/16/2025,5394.578328,23.48064555,5.680228948
2,5/16/2025,5265.954205,23.82578705,5.727495159
2,6/16/2025,5444.943799,24.57524809,5.755176567
2,7/16/2025,5277.455476,24.68025187,5.767605627
2,8/16/2025,5221.732224,24.52299713,5.741577694
2,9/16/2025,5053.25888,25.72228294,5.741858374
2,10/16/2025,4922.999613,24.96810346,5.755044659
2,11/16/2025,4884.572133,24.05943045,5.771749598
2,12/16/2025,4793.769289,23.66420593,5.789301688
2,1/16/2026,4936.273432,24.60742053,5.814624552
2,2/16/2026,5109.936426,25.10668286,5.83562469
2,3/16/2026,5108.596115,25.12934478,5.859423052
2,4/16/2026,4926.673968,24.20688156,5.897206623
2,5/16/2026,5035.166745,23.63846478,5.918670089
2,6/16/2026,5172.809189,22.58520425,5.92043417
2,7/16/2026,5311.316214,22.55477305,5.977209138
2,8/16/2026,5429.559424,23.47795658,5.928601863
2,9/16/2026,5543.696241,23.43890455,5.976295958
2,10/16/2026,5494.503441,23.25590613,6.017592873
2,11/16/2026,5340.400074,23.368126,6.032568825
2,12/16/2026,5511.815352,22.35101182,6.05749956
2,1/16/2027,5485.294421,23.24739936,6.099869816
2,2/16/2027,5284.145141,24.3314199,6.104977968
2,3/16/2027,5288.589601,24.77306147,6.125802332
2,4/16/2027,5150.924349,24.0172096,6.180924845
2,5/16/2027,5403.972441,25.21203906,6.23283888
2,6/16/2027,5273.972138,26.15125482,6.288056378
2,7/16/2027,5440.468557,26.39564558,6.239491853
2,8/16/2027,5179.736348,27.4975359,6.301447072
2,9/16/2027,5006.659848,27.90081224,6.316934619
2,10/16/2027,4808.055808,28.2511632,6.369585314
2,11/16/2027,4893.801853,29.28966116,6.40247969
2,12/16/2027,4733.547271,28.66721408,6.446479654
2,1/16/2028,4700.013565,27.69488078,6.482924109
2,2/16/2028,4758.527695,28.28050383,6.54192184
2,3/16/2028,4709.739581,28.74075279,6.547635936
2,4/16/2028,4700.828204,28.78345803,6.584259657
2,5/16/2028,4677.001454,29.71616076,6.642024601
2,6/16/2028,4800.527068,30.81562882,6.704613334
2,7/16/2028,4876.337906,31.34029292,6.711445205
2,8/16/2028,5054.414261,32.41462908,6.765672924
2,9/16/2028,5186.223595,32.8842331,6.823514014
2,10/16/2028,5098.488369,33.32357735,6.883164544
2,11/16/2028,5082.348369,33.9893803,6.918187773
2,12/16/2028,4882.283061,35.04320591,6.939350358
2,1/16/2029,4934.769266,34.67867799,6.968955893
2,2/16/2029,4953.382672,36.19115899,6.983075501
2,3/16/2029,5072.247014,37.4671599,7.042173528
2,4/16/2029,5286.010306,38.67567738,7.053343383
2,5/16/2029,5417.985765,39.3035022,7.058221075
2,6/16/2029,5666.913191,40.60095534,7.096410966
2,7/16/2029,5694.050259,42.21460882,7.16052696
2,8/16/2029,5702.964639,44.01589778,7.228294799
2,9/16/2029,5964.879354,42.6084155,7.296662741
2,10/16/2029,6106.179687,41.85440977,7.322696166
2,11/16/2029,6204.9546,42.90739614,7.328101961
2,12/16/2029,6384.699353,44.63411999,7.367779687
2,1/16/2030,6637.67534,42.53000373,7.422078514
2,2/16/2030,6892.511442,44.02876765,7.447899512
2,3/16/2030,6779.867217,43.81312475,7.507670086
2,4/16/2030,6866.216156,43.87187258,7.485427859
2,5/16/2030,6654.72366,42.56144829,7.521476965
2,6/16/2030,6822.765127,42.20814452,7.566117905
2,7/16/2030,7014.370409,40.47046816,7.569770668
2,8/16/2030,6714.856412,38.9504704,7.627514909
2,9/16/2030,6648.052971,39.6664328,7.699024829
2,10/16/2030,6430.156336,40.70302955,7.76744583
2,11/16/2030,6280.014773,42.72514094,7.835791186
2,12/16/2030,6136.413814,42.50427702,7.842873732
2,1/16/2031,6016.023022,41.41223019,7.896104785
2,2/16/2031,6096.882524,42.32160987,7.957752053
2,3/16/2031,6267.258025,43.04469304,8.026388385
2,4/16/2031,6008.354892,43.3176758,8.092819784
2,5/16/2031,5729.04153,41.27434963,8.135375624
2,6/16/2031,6012.21653,40.30074684,8.118281446
2,7/16/2031,6006.792677,42.0752532,8.198559967
2,8/16/2031,6127.1842,40.80898273,8.228831445
2,9/16/2031,6361.010645,41.89789639,8.248370415
2,10/16/2031,6514.967624,40.04238391,8.28352008
2,11/16/2031,6610.543898,40.55755911,8.292656708
2,12/16/2031,6864.58674,40.21328801,8.364719682
2,1/16/2032,7009.499195,38.93726565,8.420547901
2,2/16/2032,7141.741099,38.87254234,8.436668592
2,3/16/2032,6857.123896,37.51083508,8.468351932
2,4/16/2032,6661.073089,37.60395091,8.548391829
2,5/16/2032,6534.091404,36.0256171,8.604565528
2,6/16/2032,6322.006962,36.35525253,8.641977832
2,7/16/2032,6062.916379,36.22091909,8.652095518
2,8/16/2032,5971.941452,34.94920462,8.706120671
2,9/16/2032,5994.634606,36.60625386,8.784730721
2,10/16/2032,6069.57269,38.11653517,8.832431885
2,11/16/2032,6256.376931,39.04379422,8.881727549
2,12/16/2032,6300.693737,39.1759856,8.89690349
2,1/16/2033,6136.070185,41.06460162,8.811039811
2,2/16/2033,6254.913497,41.19237877,8.844659109
2,3/16/2033,6486.951154,42.75071204,8.856439385
2,4/16/2033,6282.609367,43.86622799,8.805091897
2,5/16/2033,6338.242156,45.99847204,8.847488682
2,6/16/2033,6151.445391,47.79569879,8.860820085
2,7/16/2033,6213.84285,46.9762343,8.911755714
2,8/16/2033,6072.295313,47.71016215,8.991748717
2,9/16/2033,6320.127753,49.03309357,9.039739056
2,10/16/2033,6569.83803,48.93702957,9.127932092
2,11/16/2033,6463.204342,50.27225565,9.133771933
2,12/16/2033,6486.16091,47.86937498,9.19977445
2,1/16/2034,6755.964649,49.89733215,9.116369707
2,2/16/2034,6725.450807,50.43464776,9.159574632
2,3/16/2034,6854.014012,49.10954175,9.141779253
2,4/16/2034,6638.057675,51.52914233,9.154739825
2,5/16/2034,6409.802301,51.82702592,9.222090943
2,6/16/2034,6149.793539,53.15220601,9.300034141
2,7/16/2034,6021.421979,53.48800088,9.362899372
2,8/16/2034,6159.802275,53.31604748,9.414499035
2,9/16/2034,6097.789499,55.64341702,9.447089787
2,10/16/2034,6323.517769,54.85349601,9.452827124
2,11/16/2034,6444.00461,57.12608274,9.477654081
2,12/16/2034,6654.291444,59.31325683,9.526326817
2,1/16/2035,6723.725478,59.9944194,9.494969402
2,2/16/2035,6884.701782,58.00866936,9.589743652
2,3/16/2035,6575.501546,57.8330913,9.594013347
2,4/16/2035,6259.754074,59.86999667,9.672975959
2,5/16/2035,6384.267909,59.95956757,9.739760865
2,6/16/2035,6483.734239,57.07448827,9.769417004
2,7/16/2035,6400.284344,56.14447978,9.792115886
2,8/16/2035,6705.918405,58.13082429,9.888495402
2,9/16/2035,6998.020425,55.36134459,9.98306076
2,10/16/2035,7043.976487,55.8430037,10.00044413
2,11/16/2035,7381.445889,57.12934767,10.04476843
2,12/16/2035,7672.289912,55.0939659,10.06258691
2,1/16/2036,7803.309878,56.6019973,10.13852709
2,2/16/2036,7913.61954,58.55392537,10.14807575
2,3/16/2036,7670.415247,57.1170241,10.18071156
2,4/16/2036,7666.845725,58.80457152,10.27628247
2,5/16/2036,7952.620445,61.10104416,10.30031111
2,6/16/2036,7780.947225,60.5674069,10.34398587
2,7/16/2036,7418.390245,60.10611812,10.40447015
2,8/16/2036,7683.84666,61.60199159,10.44857793
2,9/16/2036,7363.160569,62.62717044,10.4515578
2,10/16/2036,7148.877949,62.89840469,10.47361053
2,11/16/2036,7481.92253,60.77226948,10.52283359
2,12/16/2036,7586.59551,59.20683252,10.62234957
2,1/16/2037,7425.745165,61.97616773,10.70402165
2,2/16/2037,7105.723566,64.37668759,10.76630561
2,3/16/2037,6820.317906,62.19723206,10.79998749
2,4/16/2037,7119.894937,61.03018205,10.82958344
2,5/16/2037,7154.614956,61.09130325,10.83541725
2,6/16/2037,7358.755487,61.98637423,10.83830533
2,7/16/2037,7204.896509,59.72120889,10.91789248
2,8/16/2037,6938.947545,59.17875694,10.98477345
2,9/16/2037,7016.346,61.27347633,10.99555679
2,10/16/2037,7332.499815,59.69814587,11.04681896
2,11/16/2037,7357.559381,58.68468033,11.09057326
2,12/16/2037,7321.142153,60.08821257,11.16862554
2,1/16/2038,7571.625863,61.3507606,11.21925001
2,2/16/2038,7800.070693,64.10764183,11.31127422
2,3/16/2038,7762.889164,61.19344956,11.37975769
2,4/16/2038,8109.916606,63.86440167,11.44846784
2,5/16/2038,8412.5759,66.53673601,11.35508492
2,6/16/2038,8633.099482,69.18300231,11.44660097
2,7/16/2038,8814.337515,72.0606584,11.48644664
2,8/16/2038,8421.727759,69.81966107,11.52537972
2,9/16/2038,8466.282011,68.46145845,11.53399394
2,10/16/2038,8799.379953,68.63349714,11.57617132
2,11/16/2038,8479.713118,69.31937747,11.54724627
2,12/16/2038,8709.926923,72.64061829,11.6068482
2,1/16/2039,8972.503597,69.88408233,11.68740676
2,2/16/2039,9368.919647,71.63519296,11.65759937
2,3/16/2039,9782.848832,72.96595792,11.63837364
2,4/16/2039,9493.600617,74.60735144,11.69114471
2,5/16/2039,9553.523718,71.50292217,11.69809054
2,6/16/2039,9571.536374,73.211376,11.75835643
2,7/16/2039,9885.282286,74.4130781,11.76957524
2,8/16/2039,10125.28108,75.58740403,11.85948115
2,9/16/2039,10009.89207,75.32934324,11.8937683
2,10/16/2039,9992.858438,76.87695422,11.96390184
2,11/16/2039,9960.121776,78.12962519,11.98423055
2,12/16/2039,10171.60847,79.66539423,12.05282991
2,1/16/2040,10197.79996,82.10337667,12.12336528
2,2/16/2040,9691.241943,81.36309884,12.13694153
2,3/16/2040,9747.298558,83.51584151,12.14844851
2,4/16/2040,9476.201045,80.27491367,12.15290083
2,5/16/2040,9296.269141,84.01559566,12.23268897
2,6/16/2040,9470.018613,87.61916564,12.34764957
2,7/16/2040,9179.144481,87.62010023,12.45406141
2,8/16/2040,9619.237062,90.53642529,12.52400883
2,9/16/2040,9403.876778,90.0268771,12.62466044
2,10/16/2040,9064.02345,87.66160555,12.63746372
2,11/16/2040,9053.59414,88.88895179,12.75569276
2,12/16/2040,8790.202886,92.92251674,12.79329391
2,1/16/2041,9145.910957,90.68375911,12.84265696
2,2/16/2041,8734.409151,91.09212995,12.8519579
2,3/16/2041,8354.709348,91.43982951,12.75218698
2,4/16/2041,8462.186146,89.1408307,12.77337742
2,5/16/2041,8655.821183,92.14615039,12.81880708
2,6/16/2041,8628.060019,96.34648343,12.83649695
2,7/16/2041,8326.36473,98.31697409,12.85902044
2,8/16/2041,8358.421823,95.00859553,12.89409516
2,9/16/2041,8033.974296,90.37242507,13.00801934
2,10/16/2041,8009.702371,92.54538318,13.08246873
2,11/16/2041,7898.506051,92.73770047,13.16719168
2,12/16/2041,8276.879079,95.65433781,13.29286291
2,1/16/2042,8687.339791,97.87232196,13.33239395
2,2/16/2042,8538.479592,101.2814082,13.34694954
2,3/16/2042,8878.72125,104.3099129,13.46253552
2,4/16/2042,9294.183741,109.2930524,13.33824765
2,5/16/2042,8847.900862,113.8830392,13.3508857
2,6/16/2042,8879.626696,115.0187883,13.45108456
2,7/16/2042,8708.89457,116.3637664,13.54818217
2,8/16/2042,9124.190643,119.4080628,13.55446688
2,9/16/2042,9499.866523,122.7078169,13.60339151
2,10/16/2042,9935.728833,118.4906509,13.65897022
2,11/16/2042,10062.41777,116.3955483,13.76234879
2,12/16/2042,10091.79701,115.0989036,13.78781199
2,1/16/2043,10346.8567,119.2294982,13.89691908
2,2/16/2043,10398.20931,114.0891869,14.01017262
2,3/16/2043,10086.83809,110.107918,14.01699158
2,4/16/2043,9734.318939,110.8726288,14.00494185
2,5/16/2043,9992.711624,107.7932687,14.02966366
2,6/16/2043,9682.715481,102.8711121,14.09477887
2,7/16/2043,9982.792743,103.7026188,14.11326623
2,8/16/2043,9532.378167,101.3955288,14.18990784
2,9/16/2043,9852.863971,104.7383922,14.32156203
2,10/16/2043,10214.16452,107.882189,14.40429071
2,11/16/2043,9845.437422,112.6636985,14.35579215
2,12/16/2043,9560.986078,107.4148625,14.45590251
2,1/16/2044,9253.63902,107.9832521,14.47484356
2,2/16/2044,9257.040403,102.9472678,14.53255115
2,3/16/2044,9180.221158,103.4668936,14.60135229
2,4/16/2044,8841.696422,104.859985,14.74264038
2,5/16/2044,9275.670782,108.4604909,14.75515435
2,6/16/2044,9454.809414,108.8396951,14.76981394
2,7/16/2044,9321.489693,110.5639338,14.8991725
2,8/16/2044,9565.58504,115.8999794,14.97835946
2,9/16/2044,9356.55229,112.7720935,14.83318007
2,10/16/2044,9627.877376,114.144015,14.95533259
2,11/16/2044,9572.254442,110.1489935,14.85562665
2,12/16/2044,9899.296882,107.9390174,14.90564217
2,1/16/2045,9473.374477,110.8667204,14.95355495
2,2/16/2045,9846.435065,111.5055834,15.02716786
2,3/16/2045,10245.21158,109.6292415,15.03470238
2,4/16/2045,10572.23414,105.829523,15.09322415
2,5/16/2045,10925.45491,102.5986465,15.23925064
2,6/16/2045,10791.66742,104.9442358,15.35812487
2,7/16/2045,11156.02065,107.2685482,15.47783751
2,8/16/2045,11408.79966,108.838631,15.61378304
2,9/16/2045,11979.04694,110.96167,15.5231299
2,10/16/2045,12516.35931,114.6416743,15.59646591
2,11/16/2045,12826.93082,108.9197638,15.65896288
2,12/16/2045,13214.87807,113.5774815,15.7838249
2,1/16/2046,13492.14357,108.3624136,15.90277275
2,2/16/2046,13768.28849,110.3881932,15.9819529
2,3/16/2046,13589.41101,114.462536,16.00905818
2,4/16/2046,13037.8393,116.8114481,16.02567545
2,5/16/2046,13640.63596,121.9548131,16.06987909
2,6/16/2046,13557.18308,122.80739,16.14716944
2,7/16/2046,13426.44149,122.4804301,16.24524922
2,8/16/2046,14059.45111,126.2111273,16.13246938
2,9/16/2046,14277.37255,128.4882382,16.25251263
2,10/16/2046,14651.89298,133.0107912,16.37210838
2,11/16/2046,14732.46976,135.0598739,16.47985442
2,12/16/2046,15424.91243,137.2212687,16.60703559
2,1/16/2047,15151.7146,135.3240506,16.71697283
2,2/16/2047,14993.65852,138.1951757,16.75079088
2,3/16/2047,15385.59466,131.5139812,16.82478525
2,4/16/2047,15301.61164,128.244686,16.91750748
2,5/16/2047,15590.71755,128.702871,17.03717145
2,6/16/2047,16359.94762,125.3782792,17.16673419
2,7/16/2047,16832.42127,127.9462911,17.29239441
2,8/16/2047,17086.72376,132.6253273,17.42697339
2,9/16/2047,16687.26729,138.9161058,17.59139603
2,10/16/2047,16331.27175,140.2217322,17.61771192
2,11/16/2047,16090.39628,146.4312337,17.72892119
2,12/16/2047,15997.864,142.480555,17.79641473
2,1/16/2048,16393.28569,137.5077479,17.77644429
2,2/16/2048,16850.66034,136.5030513,17.82280003
2,3/16/2048,16201.29006,142.9776801,17.83165405
2,4/16/2048,15413.71333,145.2042128,17.99561539
2,5/16/2048,14705.79881,152.3528118,18.10224414
2,6/16/2048,15260.58099,146.3964069,18.21743568
2,7/16/2048,15547.34085,149.8002289,18.38337253
2,8/16/2048,15145.97234,146.3741212,18.40167366
2,9/16/2048,15388.89405,148.2133095,18.45321418
2,10/16/2048,14665.60193,149.1850327,18.48819436
2,11/16/2048,15091.38624,153.1553868,18.50327552
2,12/16/2048,14662.41832,153.0266373,18.62374293
2,1/16/2049,15079.63693,159.5866632,18.77451539
2,2/16/2049,14552.74352,163.5494395,18.78085666
